9952172583801401,.b11078856,An artist in the rigging: the early work of Herman Melville [by] William B. Dillingham.,"Athens, University of Georgia Press [1972]"
9952172616001401,.b11071473,The dialogues of Archibald MacLeish and Mark Van Doren Edited by Warren V. Bush.,"New York, Dutton, 1964."
9952172821701401,.b11083797,Chronological outlines of American literature / by Selden L. Whitcomb. A. M.  ; with an introduction by Brander Matthews.,"New York ; London : Macmillan and co., 1906."
9952172886301401,.b11112335,"Our new West : records of travel between the Mississippi River and the Pacific Ocean. Over the plains--over the mountains--through the great interior basin--over the Sierra Nevadas--to and up and down the Pacific coast. With details of the wonderful natural scenery, agriculture, mines, business, social life, progress, and prospects ... including a full description of the Pacific railroad; and of the life of the Mormons, Indians, and Chinese. With map, portraits and twelve full page illustrations. / by Samuel Bowles.","Hartford, Ct. : Hartford Pub. Co., [etc.], 1869."
9952173678501401,.b11455512,"Dixie after the war, by Myrta Lockett Avary ... with an introduction by General Clement A. Evans; illustrated from old paintings, daguerreotypes and rare photographs.","Boston, Houghton Mifflin Company [c1937]"
9952173800601401,.b11460532,"Los Angeles in the sunny seventies. A flower from the golden land, by Ludwig Louis Salvator; translated by Marguerite Eyer Wilbur; introduction by Phil Townsend Hanna.","Los Angeles, B. McCallister, J. Zeitlin, 1929."
9952173820001401,.b11462280,"Oregon, end of the trail, compiled by workers of the Writers' Program of the Work Projects Administration in the state of Oregon ... Sponsored by the Oregon State Board of Control.","Portland, Binfords & Mort [c1940]"
9952173871901401,.b1147824x,"Fire on the Andes [by] Carleton Beals, illustrations by Jose Sabogal.","Philadelphia, London, J.B. Lippincott company, 1934."
9952173873001401,.b11471797,Expresion de Hispanoamerica. Prologo de Francisco Monterde.,"San Juan de P.R., Instituto de Cultura Puertorriqueña [1960-"
9952173893101401,.b11472315,Tagging along.,"New York, Coward, McCann & Geoghegan [1972]"
9952173936301401,.b11456802,"Delaware; a guide to the first state, compiled and written by the Federal writers' project of the Works progress administration for the state of Delaware.","New York, The Viking press, 1938."
9952174039001401,.b11469869,Ten keys to Latin America.,"New York, Knopf, 1962."
9952174050701401,.b11470227,The agony and the triumph : papers on the use and abuse of myth / by Herbert Weisinger.,"[East Lansing] : Michigan State University Press, c1964."
9952174540901401,.b11534047,Les voleuses de langue / Claudine Herrmann.,"[Paris] : des Femmes, 1976."
9952174675501401,.b11577848,"Journal of Rudolph Friedrich Kurz; an account of his experiences among fur traders and American Indians on the Mississippi and the upper Missouri rivers during the years 1846 to 1852; translated by Myrtis Jarrell, edited by J. N. B. Hewitt.","Washington, U. S. Govt. print. off., 1937."
9952174720501401,.b11569219,"The discoveries of John Lederer, with unpublished letters by and about Lederer to Governor John Winthrop, Jr., and an essay on the Indians of Lederer's Discoveries by Douglas L. Rights and William P. Cumming. Edited with notes by William P. Cumming.","Charlottesville, University of Virginia Press, 1958."
9952174721801401,.b11569049,"Intellectual life in Jefferson's Virginia, 1790-1830.","Chapel Hill, University of North Carolina Press [1964]"
9952174830001401,.b11575396,"The great Northwest; a guidebook and itinerary for the use of tourists and travellers over the lines of the Northern Pacific railroad, the Oregon railway and navigation company and the Oregon and California railroad ... with map and many illustrations. By Harry J. Winser. ...","New York, G. P. Putnam's sons, 1883."
9952174917001401,.b11594305,"Grand Canyon of the living Colorado. Photos and a journal by Ernest Braun. Contributions by Colin Fletcher [and others] With excerpts from the narration by David Bower, Jeffrey Ingram, and Martin Litton for the Sierra Club film ""The Grand Canyon"" accompanying the color plates. Edited by Roderick Nash. Foreword by David Brower.",[San Francisco] Sierra Club [1970]
9952174950201401,.b11586394,"A journal of the Birmingham emigrating company; the record of a trip from Birmingham, Iowa, to Sacramento, California, in 1850, by Leander V. Loomis:  together with five early itineraries covered in part by this company.  With supplementary data compiled from historical source and notes and photographs taken along the line of travel: edited by Edgar M. Ledyard.","Salt Lake City, Utah [Legal printing company] 1928."
9952174997301401,.b11609837,A source book in theatrical history = Sources of theatrical history / by A. M. Nagler.,"New York : Dover Publications, 1959, c1952."
9952175133001401,.b11610207,The southern sierras of California by Charles Francis Saunders...illustrated from photographs by the author,Boston and New York Houghton Mifflin company 1923
9952175138201401,.b11609989,"Romantic California, by Ernest Peixotto; illustrations by the author.","New York, C. Scribner's sons, 1910."
9952175368001401,.b11638540,Poverty and progress; social mobility in a nineteenth century city.,"Cambridge, Harvard University Press, 1964."
9952175540301401,.b11627232,A Serbian village in historical perspective by Joel M. Halpern and Barbara Kerewsky Halpern.,"New York, Holt, Rinehart and Winston, Inc. [1972]"
9952175583201401,.b1164803x,"General theory: social, political, economic, and regional, with particular reference to decision-making analysis [by] Walter Isard, in association with Tony E. Smith [and others]","Cambridge, Mass., M.I.T. Press [1969]"
9952175702401401,.b11633463,Hill farmers of Nigeria; cultural ecology of the Kofyar of the Jos Plateau [by] Robert McC. Netting.,"Seattle, University of Washington Press [1968]"
9952175705101401,.b1163313x,Africa: social problems of change and conflict. Readings selected and edited by Pierre L. Van den Berghe.,"San Francisco, Chandler Pub. Co. [1965]"
9952175705801401,.b11633074,New nations.,University of Chicago Press [1963]
9952175745901401,.b11635332,The thirties; a reconsideration in the light of the American political tradition. Edited by Morton J. Frisch and Martin Diamond.,"De Kalb, Northern Illinois University Press [1968]"
9952175865501401,.b11685049,"A West Country village: Ashworthy: family, kinship, and land.","London, Routledge & Paul [1963]"
9952175866401401,.b11685013,Gosforth: the sociology of an English village.,"Glencoe, Ill., Free Press [1956]"
9952176308401401,.b11684033,The one blood : kinship and class in an Irish village / Elliott Leyton.,"[St. John's] : Institute of Social and Economic Research, Memorial University of Newfoundland, c1975."
9952161525601401,.b10023768,"Wealth and power in Tudor England : essays presented to S. T. Bindoff / edited by E. W. Ives, R. J. Knecht, J. J. Scarisbrick.","London : Athlone Press ; [Atlantic Highlands, N.J.] : distributed in the U.S.A. and Canada by Humanities Press, 1978."
9952161626301401,.b10048339,The realists : eight portraits / by C. P. Snow.,"New York : Scribner, c1978."
9952161810101401,.b10068193,Of poetry and poets / Richard Eberhart.,"Urbana : University of Illinois Press, c1979."
9952162277101401,.b1012536x,James Gould Cozzens : new acquist of true experience / edited by Matthew J. Bruccoli.,"Carbondale : Southern Illionis University Press, c1979."
9952162464401401,.b10170819,"CBS Playhouse presents Do not go gentle into that good night /, by Loring Mandel.","[New York? : CBS Television Network, c1967]"
9952163465101401,.b10273992,"The romance in America : studies in Cooper, Poe, Hawthorne, Melville, and James / by Joel Porte.","Middletown, Conn. : Wesleyan University Press, c1969."
9952163726801401,.b10288041,"The Future that doesn't work : social democracy's failures in Britain / edited by R. Emmett Tyrrell, Jr. ; [contributors] Samuel Brittan ... et al.].","Garden City, N.Y. : Doubleday, 1977."
9952164200201401,.b1036027x,Henry James : the lessons of the master : popular fiction and personal style in the nineteenth century / William Veeder.,"Chicago : University of Chicago Press, 1975."
9952165314901401,.b10486331,"The left bank, a play in three acts, by Elmer Rice.","New York, Los Angeles, S. French; London, S. French ltd., 1931."
9952165772001401,.b10545888,Principles of tragedy: a rational examination of the tragic concept in life and literature.,"Coral Gables, Fla. University of Miami Press [c1968]"
9952166119201401,.b10580438,Theatralische Landschaft / Gustav Rudolf Sellner [und] Werner Wien.,Bremen : Carl Schunemann / c1962
9952166252801401,.b10575200,"A history of theatrical art in ancient and modern times, by Karl Mantzius; with an introduction by William Archer. Authorised translation by Louise von Cossell ...","New York, Peter Smith, 1937."
9952166258501401,.b10610959,The illusion of power : political theater in the English Renaissance / Stephen Orgel.,"Berkeley : University of California Press, [1975]"
9952166624101401,.b10631240,"America is West, an anthology of middlewestern life and literature.","Minneapolis, The University of Minnesota Press [1945]"
9952166671601401,.b10650775,Die Logik der Dichtung.,"Stuttgart, E. Klett [1968]"
9952166679001401,.b10650313,The ballade.,"New York, Columbia Univ. Pr., 1915."
9952166683701401,.b10651640,"Sense and poetry; essays on the place of meaning in contemporary verse, by John Sparrow.","New Haven, Yale University Press, 1934."
9952166685601401,.b1065141x,The green cabinet; Theocritus and the European pastoral lyric [by] Thomas G. Rosenmeyer.,"Berkeley, University of California Press, 1969."
9952166699101401,.b10649931,"From Virgil to Milton, by C. M. Bowra.","London, Macmillan & co. ltd., 1948."
9952166769601401,.b10675310,Henry James and the occult; the great extension.,"Bloomington, Indiana University Press [1972]"
9952166779501401,.b10677471,"The men who make our novels, by George Gordon [pseud.]","New York, Moffat, Yard & company, 1919."
9952166801101401,.b10660732,Pour une sociologie du roman.,[Paris] Gallimard [1964]
9952166850701401,.b10657125,Episches Theater.,"Koln, Berlin, Kiepenheuer u. Witsch (1966)"
9952166853501401,.b10677975,The light of common day; realism in American fiction [by] Edwin H. Cady.,"Bloomington, Indiana University Press [1971]"
9952166855701401,.b10677719,"Novelists' America; fiction as history, 1910-1940.","Syracuse, N.Y.] Syracuse University Press [1969]"
9952166890801401,.b1067259x,"Monte Cristo, by Charles Fechter, as played by James O'Neill, & other plays by Julia Ward Howe, George C. Hazelton, Langdon Mitchell [and] William C. De Mille. Edited by J.B. Russak.","Princeton, N.J., Princeton University Press, 1941."
9952166893201401,.b10672357,"The great diamond robbery & other recent melodramas, by Edward M. Alfriend & A.C. Wheeler, Clarence Bennett [and others] ... edited by Garrett H. Leverton.","Princeton, N.J., Princeton University Press, 1940."
9952166912001401,.b1067312x,"A history of the American drama, from the beginning to the civil war, by Arthur Hobson Quinn ...","New York, London, Harper & Brothers, 1923."
9952166914001401,.b10672989,"Fifty years of American drama, 1900-1950.","Chicago, Regnery, 1951."
9952166918801401,.b10674135,"Harold Frederic, by Thomas F. O'Donnell and Hoyt C. Franchere.","New York, Twayne Publishers [1961]"
9952166945901401,.b1065821x,"The critic and the drama, by George Jean Nathan.","New York, A.A. Knopf, 1922."
9952166977101401,.b10699958,The Catholic tradition in English literature / Edited by George Carver.,"Garden City, N.Y. : Doubleday, Page ; 1926."
9952166980501401,.b10699594,"Makers of literature; being essays on Shelley, Landor, Browning, Byron, Arnold, Coleridge, Lowell, Whittier, and others, by George Edward Woodberry ...","New York, The Macmillan company; [etc., etc.] 1900."
9952167007301401,.b1069044x,The poems and plays of William Vaughn Moody; with an introduction by John M. Manly ...,"Boston, New York, Houghton Mifflin Company, 1912."
9952167044401401,.b10682545,The collected essays of John Peale Bishop; ed. with an introd. by Edmund Wilson.,"New York, C. Scribner's Sons, 1948."
9952167073801401,.b10706471,The work of Stephen Crane. Edited by Wilson Follett.,"New York, Russell & Russell [1963]"
9952167076101401,.b10702805,This simian world. With illustrations by the author.,"New York, A.A. Knopf, 1920."
9952167084401401,.b10705508,American humor : a study of the national character / by Constance Rourke.,"New York : Harcourt, Brace and Company, c1931."
9952167085501401,.b10705363,"Heavenly discourse, by Charles Erskine Scott Wood, with drawings by Art Young, frontispiece by Hugo Gellert.","New York, Vanguard Press, The New Masses [c1927]"
9952167088701401,.b10694328,"As we were saying : / by Chas. Dudley Warner, with illustrationsby Harry Whitney McVickar, and others.","New York : Harper & brothers, 1892 [1891]"
9952167090801401,.b10694080,"Dante and collected verse, by George Lansing Raymond.","New York, London, G. P. Putnam's sons, 1909."
9952167091101401,.b10694055,"Days off, and other digressions, by Henry Van Dyke ...","New York, C. Scribner's Sons, 1907."
9952167094801401,.b10697615,"Studies in the influence of the classics on English literature, by Ruth Ingersoll Goldmark.","New York, Columbia university press, 1918."
9952167095201401,.b10697573,"Poets and Puritans, by T. R. Glover.","London, Methuen [1915]"
9952167126601401,.b10694559,"We, the people, a play in twenty scenes.","New York, Coward-McCann, Inc. [c1933]"
9952167136501401,.b1069691x,"The New Century handbook of English literature, edited by Clarence L. Barnhart, with the assistance of William D. Halsey.","New York, Appleton-Century-Crofts [c1956]"
9952167136801401,.b1069688x,The Oxford companion to English literature.,"Oxford, Clarendon Press, 1946."
9952167163601401,.b10718023,"The study and appreciation of literature, by Ralph Philip Boas.","New York, Harcourt, Brace [c1931]"
9952167212501401,.b10710450,Christopher Morley's briefcase.,"Philadelphia : J. B. Lippincott, c1936."
9952167221701401,.b10709423,"Readings from the American mercury, edited by Grant C. Knight ...","New York, A.A. Knopf, 1926."
9952167249701401,.b10701783,"My ten years in a quandary, and how they grew.","New York, London Harper & Brothers, 1936."
9952167324901401,.b10713621,"Carl Van Doren, selected by himself.","New York, The Viking Press, 1945."
9952167331901401,.b10713190,"Henry David Thoreau; representative selections, with introduction, bibliography, and notes, by Bartholow V. Crawford ...","New York, Cincinnati [etc.] American Book Company [c1934]"
9952167334901401,.b10713025,"Conversations in a studio, by William Wetmore Story ...","Boston, New York, Houghton, Mifflin and Company, 1890."
9952167345501401,.b10715319,"The Oxford book of English prose, chosen & edited by Sir Arthur Quiller-Couch.","Oxford, The Clarendon Press, 1925."
9952167364701401,.b10742062,"The best of Clarence Day, including God and my father, Life with father, Life with mother, This simian world, and selections from Thoughts without words.","New York, A. A. Knopf, 1948."
9952167974601401,.b10805254,The feminine fifties / by Fred Lewis Pattee.,"New York : D. Appleton-Century Company, 1940."
9952168013601401,.b10802605,Mark Twain on the lecture circuit.,"Bloomington, Indiana University Press, 1960."
9952169137301401,.b10928078,"Culture and political economy in western Sicily / Jane Schneider, Peter Schneider.","New York : Academic Press, c1976."
9952170891501401,.b1135253x,"California coastal access guide / State of California, California Coastal Commission.","Berkeley : University of California Press, 1991."
9952172736401401,.b11081843,"William Dean Howells; a study of the achievement of a literary artist, by Alexander Harvey.","New York, B.W. Huebsch, 1917."
9952173409801401,.b11160482,"Deepest valley; guide to Owens Valley and its mountain lakes, roadsides and trails, by Paul C. Bateman [and others] Edited by Genny Schumacher.","San Francisco, Sierra Club [1962]"
9952173555001401,.b1146124x,San Diego: a California city / prepared by the San Diego Federal Writers' Project.,"San Diego : San Diego Historical Society, [c1937]"
9952173660101401,.b11456383,"Blue Ridge country, by Jean Thomas.","New York, Duell, Sloan & Pearce [1942]"
9952173674201401,.b11454945,"Highlights of Manhattan, by Will Irwin; illustrated by E. H. Suydam.","New York, Century Co. [1927]"
9952173678801401,.b11455482,San Francisco Bay.,"Garden City, N.Y., Doubleday, 1957."
9952173680801401,.b11455287,The quiet land [by] James A. Warner.,"New York, Grossman, 1970."
9952173763601401,.b11475134,"The gaucho; cattle hunter, cavalryman, ideal of romance, by Madaline Wallis Nichols.","Durham, N.C., Duke university press, 1942."
9952173807601401,.b11463673,"Wilderness; a journal of quiet adventure in Alaska, by Rockwell Kent; drawings by the author and an introduction by Dorothy Canfield.","New York, London, G.P. Putnam's sons, 1920."
9952173820601401,.b11462218,"Mount Hood; a guide, compiled by workers of the Writers' Program of the Work Projects Administration in the state of Oregon ... Sponsored by the Oregon State Board of Control; co-operating sponsor, the Mount Hood Development Association.","[New York] Duell, Sloan and Pearce, 1940."
9952173879401401,.b11472510,Journey to Manaos [by] Earl Parker Hanson; illustrated with photographs by the author.,"New York, Reynal & Hitchcock [c1938]"
9952173943101401,.b11469535,This New World: the civilization of Latin America. Illus. by Carl Folke Sahlin.,"New York, Dutton, 1954."
9952173951601401,.b11458483,Ting: the caldron; Chinese art and identity in San Francisco. [Edited by Nick Harvey],"San Francisco, Glide Urban Center, 1970."
9952174041001401,.b11469651,"Latin America, by William R. Shepherd ...","New York, H. Holt and Company; [etc., etc., c1914]"
9952174559301401,.b11569839,"Williamsburg, Virginia; a brief study in photographs.","Williamsburg, Colonial Williamsburg, incorporated, 1939."
9952174672101401,.b11574380,Cultural life in Nashville : on the eve of the Civil War / by F. Garvin Davenport.,"Chapel Hill : University of North Carolina Press, 1941."
9952174762401401,.b11592199,"Frank Norris, instinct and art [by] William B. Dillingham.","Lincoln, University of Nebraska Press [1969]"
9952174792901401,.b1158385x,"To the Rockies and Oregon, 1839-1842; with diaries and accounts by Sidney Smith, Amos Cook, Joseph Holman, E. Willard Smith, Francis Fletcher, Joseph Williams, Obadiah Oakley, Robert Shortess [and] T. J. Farnham. Edited, and with analytical notes, by Le Roy R. Hafen and Ann W. Hafen.","Glendale, Calif., A. H. Clark Co., 1955."
9952174798201401,.b11588056,"The Eastern establishment and the Western experience; the West of Frederic Remington, Theodore Roosevelt, and Owen Wister [by] G. Edward White.","New Haven, Yale University Press, 1968."
9952174849101401,.b11574926,The rampaging frontier; manners and humors of pioneer days in the South and the middle West [by] Thomas D. Clark.,"Indianapolis, New York, The Bobbs-Merrill Company [c1939]"
9952174918201401,.b1158712x,Frederic Remington's own West; written and illustrated by Frederic Remington. Edited and with an introd. by Harold McCracken.,"New York, Dial Press, 1960."
9952174943901401,.b1158547x,The drifting cowboy / by Will James ; illustrated by the author.,"New York : C. Scribner's Sons, 1925."
9952174946501401,.b1158516x,Pageant of the pioneers : the veritable art of William H. Jackson / by Clarence S. Jackson.,"Minden, Neb. : Harold Warp Pioneer Village, c1958."
9952175132601401,.b11610232,"Mining camps, a study in American frontier government; introd. by Joseph Henry Jackson.","New York, A. A. Knopf, 1948."
9952175133601401,.b11610177,"A little book of California missions, by Charles Francis Saunders.","New York, R. M. McBride & company, 1925."
9952175218201401,.b11626471,Montevarese. A study of peasant society and culture in Southern Italy.,"Bergen, Universitetsforlaget, 1971."
9952175497101401,.b11632604,The contemporary Middle East: tradition and innovation Edited with an introd. and notes by Benjamin Rivlin [and] Joseph S. Szyliowicz.,"New York, Random House [1965]"
9952175535401401,.b11626690,Introduction to Soviet ethnography. Edited by Stephen P. Dunn and Ethel Dunn.,"[Berkeley, Calif., Highgate Road Social Science Research Station, 1974]"
9952175541701401,.b11634856,"The integration of American society; a study of groups and institutions, by Robert Cooley Angell.","New York and London, McGraw-Hill book company, inc., 1941."
9952175544601401,.b11646433,"The making of an American community; a case study of democracy in a frontier county, by Merle Curti, with the assistance of Robert Daniel [and others]","Stanford, Calif., Stanford University Press, 1959."
9952175576601401,.b11634777,"Stratification in Grenada, by M.G. Smith.","Berkeley, University of California Press, 1965."
9952175598101401,.b11650187,"Abstract of the fourteenth census of the United States, 1920 ...","Wasington, Govt. Print. Off., 1923."
9952175649501401,.b11628923,Indian village. Foreword by Morris Edward Opler.,"London, Routledge & K. Paul [1955]"
9952175702601401,.b11633438,Their silent message.,"New York, McGraw-Hill [1968]"
9952175714101401,.b11636981,"A name for ourselves; feelings about authentic identity, love, intuitive politics, us. Foreword by Leni Wildflower.","Boston, Little, Brown [1971]"
9952175723201401,.b11628509,"Takashima, a Japanese fishing community.","Salt Lake City, University of Utah Press, 1954."
9952175727501401,.b11628303,"Village Japan [by] Richard K. Beardsley, John W. Hall [and] Robert E. Ward.",[Chicago] University of Chicago Press [1959]
9952161520101401,.b10020299,"The iceman, the arsonist, and the troubled agent : tragedy and melodrama on the modern stage.","Seattle : University of Washington Press, 1973."
9952161832101401,.b10076402,Mark Twain's last years as a writer / William R. Macnaughton.,"Columbia : University of Missouri Press, 1979."
9952161925801401,.b10077327,"A new mythos : the novel of the artist as heroine, 1877-1977 / Grace Stewart.","St. Alban's, Vt. : Eden Press, c1979."
9952162225601401,.b1012570x,Irony in the medieval romance / D. H. Green.,"Cambridge, [Eng.] ; New York : Cambridge University Press, 1979."
9952162324801401,.b10135030,Saul Bellow : the problem of affirmation / Chirantan Kulshrestha.,"New Delhi : Arnold-Heinemann, 1978."
9952164039201401,.b10328762,"The sketch book of Geoffrey Crayon, gent. / Washington Irving ; edited by Haskell S. Springer.","Boston : Twayne Publishers, 1978."
9952164157501401,.b10385460,The earthly paradise and the Renaissance epic [by]A. Bartlett Giamatti.,"Princeton, N. J., Princeton University Press, 1966."
9952164260701401,.b1036433x,"A manual of the writings in Middle English, 1050-1400, by John Edwin Wells ... Published under the auspices of the Connecticut Academy of Arts and Sciences.","New Haven, Yale University Press; London, H. Milford, Oxford University Press, 1916."
9952165382501401,.b1049389x,Gardens of delight [by] Miles & John Hadfield.,"Boston, Little, Brown 1964"
9952166142301401,.b10575637,"The independent theatre in Europe, 1887 to the present.","New York, B. Blom [1966]"
9952166144901401,.b10575352,The other theatre.,"London, J. Lehmann, 1947."
9952166308401401,.b10601909,Rites of modernization; symbolic and social aspects of Indonesian proletarian drama [by] James L. Peacock.,"Chicago, University of Chicago Press [1968]"
9952166675401401,.b10650544,Medieval Latin and the rise of European love-lyric.,"Oxford, Clarendon P., 1968."
9952166773301401,.b10670701,"High Tor, a play in three acts, by Maxwell Anderson.","Washington, D.C., Anderson House, 1937."
9952166849101401,.b10657319,"The changing drama; contributions and tendencies, by Archibald Henderson.","New York, H. Holt and company, 1914."
9952166849401401,.b10657289,Das Groteske und das Absurde im modernen Drama.,"Stuttgart, Kohlhammer [1969]"
9952166855501401,.b10677744,"The issue at hand; studies in contemporary magazine science fiction, by William Atheling, Jr.  Edited, and with an introd., by James Blish.","Chicago, Advent Publishers, 1964."
9952166862801401,.b10678293,"The last of the provincials : the American novel, 1915-1925: H. L. Mencken, Sinclair Lewis, Willa Cather, Sherwood Anderson, F. Scott Fitzgerald /",Boston : Houghton Mifflin [c1949]
9952166905301401,.b10673544,James Fenimore Cooper and Ossian.,"Upsala, Lundequistska bokhandeln; Cambridge, Harvard University Press [1949]"
9952166958001401,.b10698760,"Cargoes for Crusoes, by Grant Overton.","Boston, Little, Brown and company [c1924]"
9952166978301401,.b10699831,Modern British writing.,"New York, Vanguard Press [1947]"
9952166979101401,.b10699752,"Readings in English prose of the eighteenth century, ed. by Raymond Macdonald Alden ...","Boston, New York [etc.] Houghton Mifflin Company [c1911]"
9952166980101401,.b10699636,"Social studies in English literature, by Laura Johnson Wylie.","Boston, New York, Houghton Mifflin company, 1916."
9952166983601401,.b10701345,"Love conquers all, by Robert C. Benchley, illustrated by Gluyas Williams.","New York, H. Holt and company, 1922."
9952166994001401,.b10692034,"On doing the right thing, and other essays.","New York and London, Harper & Brothers, 1928."
9952167003701401,.b10690682,"Shelburne essays, by Paul Elmer More.","New York, London, G. P. Putnam's sons, 1908."
9952167020701401,.b10692812,"Points of view, by Agnes Repplier.","Boston, New York, Houghton, Mifflin and Company, 1891."
9952167061001401,.b10700729,"Speeches and addresses on the threshold of eighty, by Chauncey M. Depew.","[n.p., 1914?]"
9952167062101401,.b10700602,"The Oxford book of American essays, chosen by Brander Matthews.","New York, Oxford University Press, 1914."
9952167111701401,.b10695758,"Dawn, with The noble lord, The traitor, A house of cards, Playing with fire, The finger of God; one-act plays of life to-day, by Percival Wilde.","New York, H. Holt, 1915."
9952167114001401,.b10692678,"In the dozy hours, and other papers, by Agnes Repplier.","Boston New York, Houghton, Mifflin and Company, 1894."
9952167115901401,.b10692563,"Compromises, by Agnes Repplier.","Boston, New York, Houghton, Mifflin and company, 1904."
9952167117301401,.b10693646,"Fellow creatures, by Charles D. Stewart.","Boston, Little, Brown, and company, 1935."
9952167121801401,.b10693427,The collected plays of Josephine Preston Peabody (Mrs. Lionel S. Marks) with a foreword by George P. Baker.,"Boston, Houghton, Mifflin, 1927."
9952167122401401,.b10693373,"My dear Cornelia, by Stuart P. Sherman.","Boston, The Atlantic monthly press [c1924]"
9952167122501401,.b10693348,The main stream / by Stuart Sherman.,"New York : C. Scribner's sons, 1927."
9952167143201401,.b10683458,"Children of earth; A play of New England, by Alice Brown.","New York, The Macmillan company, 1915."
9952167157301401,.b1071828x,"Sex expression in literature, by V.F. Calverton ... with an introduction by Harry Elmer Barnes.","New York, Boni & Liveright, 1926."
9952167169501401,.b10717559,"Wonderful wizard, marvelous land / by Raylyn Moore ; pref. by Ray Bradbury.","Bowling Green, Ohio : Bowling Green University Popular Press, c1974."
9952167169701401,.b10717535,"The reinterpretation of Victorian literature, edited by Joseph E. Baker for the Victorian Literature Group of the Modern Language Association of America.","Princeton, Princeton University Press, 1950."
9952167196901401,.b10711612,The French face of Edgar Poe.,"Carbondale, Southern Illinois University Press, 1957."
9952167338301401,.b10709976,Poems and plays. 1916.,"New York, Macmillan [c1916]"
9952167339901401,.b10709794,"Representative selections, with introduction, bibliography and notes, by Odell Shepard ...","New York, Cincinnati [etc.] American Book Company [c1934]"
9952167350001401,.b10704164,A treasury of American political humor. Edited by Leonard C. Lewin.,"New York, Distributed by the Dial Press [1964]"
9952167716001401,.b10767034,Famous actors and actresses on the American stage / William C. Young.,"New York : R. R. Bowker, 1975."
9952168014201401,.b1080254x,"Court trials in Mark Twain, and other essays.","'s-Gravenhage, M. Nijhoff, 1958."
9952168115401401,.b10815600,"Character and the novel, by W. J. Harvey.","Ithaca, N.Y., Cornell University Press [1965]"
9952168146101401,.b1080271x,Mark Twain: the fate of humor [by] James M. Cox.,"Princeton, N.J., Princeton University Press, 1966."
9952169675501401,.b11215628,The quality of life / by James A. Michener ; Paintings by James B. Wyeth.,"[Philadelphia] : Girard Bank, 1970."
9952170072801401,.b11252479,Le theâtre en France depuis la liberation / Marc Beigbeder.,"Paris :Bordas, 1959."
9952170140201401,.b11253290,The Cambridge book of prose and verse in illustration of English literature : from the beginnings to the cycles of romance / edited by George Sampson...,"Cambridge [Eng.] : The University press, 1924."
9952170387001401,.b11294607,Trader on the Santa Fe trail : memoirs of Franz Huning / with notes by his granddaughter Lina Fergusson Browne.,"Albuquerque, N.M. : University of Albuquerque 1973."
9952170519201401,.b11295193,Frank Norris : a study.,"Stanford University, Calif. : Stanford University Press, c1942."
9952170956401401,.b11349682,Regional economic policies in Canada / T. N. Brewis; with an appendix by T. K. Rymes.,"Toronto : Macmillan, [c1969]"
9952171053401401,.b11377999,Sherwood Anderson / Welford Dunaway Taylor.,"New York : F. Ungar Pub. Co., c1977."
9952171664201401,.b10973941,The scenography of Josef Svoboda.,"Middletown, Conn., Wesleyan University Press [1971]"
9952173574101401,.b11453394,"Eldorado; or, Adventures in the path of empire; comprising a voyage to California, via Panama, life in San Francisco and Monterey, pictures of the gold region, and experiences of Mexican travel. With illus. by the author; introd. by Robert Glass Cleland.","New York, A.A. Knopf, 1949."
9952173607101401,.b11386083,Studies in Chinese society / Edited by Arthur P. Wolf.,"Stanford : Stanford University Press, 1978."
9952173660401401,.b11456358,"San Francisco, as it was, as it is, and how to see it.","San Francisco, P. Elder [c1912]"
9952173674801401,.b1145488x,"The old East Side, an anthology. Edited and with an introd. by Milton Hindus.","Philadelphia, Jewish Publication Society of America, 1969."
9952173791501401,.b11457867,San Francisco and the Golden empire [by] Basil Woon.,"New York, H. Smith and R. Haas, 1935."
9952173810901401,.b11463284,"Handbook of Alaska; its resources, products, and attractions, by Major-General A. W. Greely, U.S.A.; with maps and illustrations.","New York, C. Scribner's sons, 1909."
9952173832001401,.b11464343,"Three's a crew, by Kathern Pinkerton.","New York, Carrick & Evans, inc. [c1940]"
9952173891501401,.b11480270,"Delaware, a guide to the first State. Compiled and written by the Federal Writers' Project of the Works Progress Administration for the State of Delaware.","New York, Hastings House [1955]"
9952173927401401,.b11467617,"The republics of Central and South America, their resources, industries, sociology and future, by C. Reginald Enock ... with sixteen illustrations and nine maps.","New York, C. Scribner's Sons; London, J.M. Dent & Sons ltd., 1922."
9952173930201401,.b11467526,"South America, lights and shadows, by Kasimir Edschmidt; translated from the German by Oakley Williams.","New York, The Viking Press, 1932."
9952173945601401,.b11469262,"Latin American panorama, by Ronald M. Schneider.","[New York, Foreign Policy Association] 1966"
9952174020101401,.b1148102x,Washington is like that.,"New York, London, Harper & Brothers [1942]"
9952174045601401,.b11476746,"Chile, a geographic extravaganza, by Benjamin Subercaseaux, translated by Angel Flores.","New York, Macmillan, 1943."
9952174669601401,.b11574501,"The Great Smokies and the Blue Ridge; the story of the southern Appalachians, edited by Roderick Peattie ... The contributors: Edward S. Drake, Ralph Erskine, Alberta Pierson Hannum [and others] ...","New York, The Vanguard Press [1943]"
9952174860601401,.b11595115,"Gold in them hills; the story of the West's last wild mining days, by C. B. Glasscock ...","Indianapolis, The Bobbs-Merrill company [c1932]"
