9952160796201401,.b1002301x,The theory and practice of socialism.,Random House,[c1936]
9952173619401401,.b11419830,Theory of computation / Derick Wood.,"Harper & Row,",c1987.
9952174065701401,.b11507020,"An introduction to microcomputers, volume 1, basic concepts / by Adam Osborne.","Adam Osborne and Associates, Inc.,",c1976.
9952174066701401,.b11506921,The UNIX system V : programmer's guide / AT&T.,"Prentice-Hall,",c1987.
9952174305801401,.b11517542,The asbestos strike / edited by Pierre Elliott Trudeau ; translated by James Boake.,"James Lewis & Samuel,",1974.
9952174317601401,.b11510341,The Communist Party in Canada : a history / Ivan Avakumovic.,"McClelland and Stewart,",c1975.
9952174345701401,.b11513482,Computers and applications : an introduction to data processing / Daniel L. Slotnick ... [et al.].,"D.C. Heath,",c1986.
9952174591801401,.b11572607,"Distributed computing and the mainframe : leveraging your investments / Kurt Ziegler, Jr.","Wiley,",c1991.
9952174783701401,.b11582662,"American faith; its religious, political, and economic foundations [by] Ernest Sutherland Bates.","W.W. Norton & Company, inc.",[c1940]
9952174962501401,.b11619946,"Orthodoxy in Massachusetts, 1630-1650; a genetic study, by Perry Miller.","Harvard University Press,",1933.
9952174968101401,.b11618280,Jews in America by the editors of Fortune.,"Random House,",1936.
9952175093201401,.b11621631,Aspects of rabbinic theology. [Introd. to new edition by Louis Finkelstein],Schocken Books,[1961]
9952175499301401,.b11643997,"Pioneer church beginnings and educational movements in California, comment on a California church history, by William Warren Ferrier.",,1927.
9952175507301401,.b11652895,"War, communism, and world religions.",Harper,[1953]
9952175713501401,.b11644515,"The Baptist Church in the lower Mississippi Valley, 1776-1845.",University of Kentucky Press,[c1957]
9952175739401401,.b11645477,Christian Science: its encounter with American culture.,Holt,[1958]
9952175878801401,.b11678872,Economics: an awkward corner.,"Allen & Unwin,",1966.
9952175971401401,.b11698937,Perspectives on conservation: essays on America's natural resources/ by John Kenneth Galbraith ... [et al.]; edited by Henry Jarrett.,"Published for Resources for the Future by the Johns Hopkins Press,",[1958]
9952176074401401,.b11694300,"Do trade unions cause inflation? Two studies: with a theoretical introduction and policy conclusion [by] Dudley Jackson, H. A. Turner [and] Frank Wilkinson.","University Press,",1972.
9952176079701401,.b1169757x,"Poverty and capital development in India; contemporary investment patterns, problems and planning. Issued under the auspices of the Royal Institute of International Affairs.","Oxford University Press,",1958.
9952176096301401,.b11695560,"The optimum quantity of money, and other essays.",Aldine Pub. Co.,[1969]
9952176099301401,.b11695419,"International monetary co-operation, 1945-52.",Hutchinson's University Library,[1952]
9952176104301401,.b11695171,"A search for solvency : Bretton Woods and the international monetary system, 1941-1971 / Alfred E. Eckes, Jr.","University of Texas Press,",[1975]
9952176126201401,.b11691360,"The growth of Chicago banks, by F. Cyril James ...","Harper & Brothers,",1938.
9952176126901401,.b11691293,National and state banks : a study of their origins / by Leonard C. Helderman.,"Houghton Mifflin,",1931.
9952176128201401,.b11690586,"Personal finance, by John A. Leavitt and Carl O. Hanson.","McGraw-Hill,",1950.
9952176218601401,.b11710627,"Industrialization without national patents: the Netherlands, 1869-1912; Switzerland, 1850-1907.","Princeton University Press,",1971.
9952176221101401,.b11713082,"The European peasantry, the final phase [by] S. H. Franklin.","Methuen,",1969.
9952176224401401,.b1171024x,Leading issues in development economics; selected materials and commentary.,"Oxford University Press,",1964.
9952176273801401,.b11726027,"Bench and bar; a complete digest of the wit, humor, asperities, and amenities of the law. By L.J. Bigelow ...","Harper & Brothers,",1867.
9952176287201401,.b11728322,The national policy and the wheat economy.,"University of Toronto Press,",1957.
9952176288901401,.b11728218,Collective farming in Russia; a political study of the Soviet kolkhozy.,,1958.
9952176290401401,.b11728115,"Africans on the land; economic problems of African agricultural development in Southern, Central, and East Africa, with special reference to Southern Rhodesia.","Harvard University Press,",1964.
9952176354001401,.b1179799x,Bringing design to software / edited by Terry Winograd ... [et al.].,ACM Press ;,c1996.
9952176398901401,.b11717877,Government risk-sharing in foreign investment.,"Princeton University Press,",1965.
9952176399201401,.b11717841,Investments; analysis and management [by] Douglas A. Hayes.,Macmillan,[1966]
9952176404901401,.b1172643x,"Studying law; selections from the writings of Albert J. Beveridge, John Maxcy Zane, Munroe Smith [and others] Edited by Arthur T. Vanderbilt.",Washington Square Pub. Corp.,[1945]
9952176456901401,.b11718717,Land reform in principle and practice.,"Clarendon P.,",1969.
9952176457201401,.b11718687,"Road to survival, with an introd. by Bernard M. Baruch; illus. by Stuart I. Freeman.",W. Sloane Associates,[1948]
9952176504401401,.b11732325,"The house of labor; internal operations of American unions, edited by J. B. S. Hardman [and] Maurice F. Neufeld.","Prentice-Hall,",1951.
9952176506401401,.b1173209x,Soviet trade unions; their place in Soviet labour policy.,Royal Institute of International Affairs,[1950]
9952176513901401,.b11732945,The local union [by] Leonard R. Sayles [and] George Strauss.,"Harcourt, Brace & World",[1967]
9952176526001401,.b11733561,"The coal industry, by A.T. Shurick.","Little, Brown, and Company,",1924.
9952176674601401,.b11812734,The unfinished revolution : human-centered computers and what they can do for us / Michael L. Dertouzos.,"HarperCollins,",c2001.
9952176674901401,.b11812709,The cathedral and the bazaar : musings on Linux and Open Source by an accidental revolutionary / Eric S. Raymond ; with a foreword by Bob Young.,"O'Reilly,",2001.
9952177040101401,.b11826149,Computer networks : a systems approach / Larry L. Peterson & Bruce S. Davie.,"Morgan Kaufmann Publishers,",c2000.
9952177040801401,.b11826113,Programming languages : principles and practice / Kenneth C. Louden.,"PWS-Kent Pub. Co.,",c1993.
9952177467801401,.b11971988,Theory-driven evaluations / Huey-tsyh Chen.,"Sage Publications,",c1990.
9952177807101401,.b13570596,Computer / Paul Atkinson.,"Reaktion Books,",2010.
9952179029301401,.b13134668,"Reflections on the teaching of programming : methods and implementations / Jens Bennedsen, Michael E. Caspersen, Michael Kölling (eds.).","Springer,",c2008.
9952179817101401,.b13885728,Thinking in Java / Bruce Eckel.,"Prentice Hall,",c2006.
9952179857301401,.b18270803,"Using iPhones, iPads, and iPods : a practical guide for librarians / Matthew Connolly and Tony Cosgrave.","Rowman & Littlefield,",[2015]
9952180326301401,.b18941606,"Duoethnography : dialogic methods for social, health, and educational research / editors, Joe Norris, Richard D. Sawyer, Darren E. Lund.","Left Coast Press,",©2012.
9952180572401401,.b20525357,"Head First design patterns / Eric Freeman, Elisabeth Robson.","O'Reilly,",2014.
9952181434801401,.b17453082,"Mastering web application development with AngularJS : build single-page web applications using the power of AngularJS / Pawel Kozlowski, Peter Bacon Darwin.","Packt Publishing,",2013.
9952160830501401,.b10007647,Eurocommunism and the state / Santiago Carrillo ; [translation from the Spanish by Nan Green and A. M. Elliott].,L. Hill ;,c1978.
9952160841301401,.b10024773,The new class: an analysis of the communist system/ by Milovan Djilas.,"Praeger,",[1957]
9952160850501401,.b10024396,"Blueprint for world conquest, as outlined by the Communist International, with an introduction by William Henry Chamberlin.","Human events,",1946.
9952161363401401,.b10034262,"The economic theory of fiscal policy, by Alan Peacock and G. K. Shaw.",St. Martin's Press,[1971]
9952161364501401,.b10034158,Trends in government financing.,"Princeton University Press,",1961.
9952161366201401,.b10033944,Federal tax treatment of foreign income [by] Lawrence B. Krause and Kenneth W. Dam.,Brookings Institution,[1964]
9952161412701401,.b10000926,Bread for the world / by Arthur Simon.,,[1975]
9952161431001401,.b10027476,The restless Brahmin; early life of M. N. Roy. With a foreword by Jadugopal Mukherjee.,Allied Publishers,[1970]
9952161440101401,.b10022090,A constitution for the socialist commonwealth of Great Britain / by Sidney and Beatrice Webb.,"Longmans, Green and Co.,",1920.
9952161442601401,.b10021826,Marx before Marxism.,Harper & Row,[1970]
9952161462701401,.b10031248,"Revolutionary syndicalism in France, the direct action of its time [by] F. F. Ridley.","University Press,",1970.
9952161492601401,.b10032411,"The national land system, 1785-1820, by Payson Jackson Treat.","E. B. Treat,",1910.
9952161500501401,.b10034468,Treasury control; the co-ordination of financial and economic policy in Great Britain.,"Clarendon Press,",1957.
9952161535201401,.b10006928,"The crown lands, 1461 to 1536 : an aspect of Yorkist and Early Tudor Government /",Allen and Unwin :,1970.
9952161668801401,.b10062579,"Fabianism in the political life of Britain, 1919-1931.",Heritage Foundation,[1954]
9952161898701401,.b1007269x,The Analysis of public output; a conference of the Universities-National Bureau Committee for Economic Research. Edited by Julius Margolis.,"National Bureau of Economic Research; distributed by Columbia Univ. Press,",1970.
9952161920201401,.b10071131,San Francisco's wilderness next door / by John Hart ; photos. by Robert Sena ; foreword by Cecil D. Andrus.,"Presidio Press,",c1979.
9952162027601401,.b10097764,"U.S. energy policy : errors of the past, proposals for the future / edited by Walter J. Mead, and Albert E. Utton.","Ballinger Pub. Co.,",c1979.
9952162513201401,.b10159563,"Energy-efficient community planning : a guide to saving energy and producing power at the local level / James Ridgeway, with Carolyn S. Projansky.","JG Press,",[1979]
9952162661101401,.b1019275x,The monetary-financial system / Lester V. Chandler.,"Harper & Row,",c1979.
9952162667701401,.b10189853,Operating systems : concepts and design / Milan Milenkovic.,"McGraw-Hill,",c1987.
9952163031601401,.b10217216,"Mitsui; three centuries of Japanese business, by John G. Roberts. Foreword by Chitoshi Yanaga.",,[1973]
9952163484001401,.b10246113,Monies in societies / Walter C. Neale.,"Chandler & Sharp,",c1976.
9952163652701401,.b10265296,The millennium postponed; socialism from Sir Thomas More to Mao Tse-tung [by] Edward Hyams.,,"[1974, c1973]"
9952163738901401,.b10282221,Jeanne Guyon / Francoise Mallet-Joris.,"Flammarion,",c1978.
9952164611401401,.b10405379,"Bank management and portfolio behavior / Donald D. Hester, James L. Pierce.","Yale University Press,",1975.
9952166975501401,.b10704565,Human-computer interaction / Jenny Preece [with] Yvonne Rogers ... [et al.].,"Addison-Wesley Pub. Co.,",c1994.
9952167339701401,.b10709812,The second self : computers and the human spirit / by Sherry Turkle.,"Simon and Schuster,",c1984.
9952167569701401,.b10758276,Computer : a history of the information machine / Martin Campbell-Kelly and William Aspray.,"Basic Books,",c1996.
9952167819601401,.b10780130,"Supposes and Jocasta; two plays translated from the Italian, the first by Geo. Gascoigne, the second by Geo. Gascoigne and F. Kinwelmersh, edited by John W. Cunliffe.","D. C. Heath & co.,",1906.
9952168236201401,.b10820115,"On conceptual modelling : perspectives from artificial intelligence, databases, and programming languages / edited by Michael L. Brodie, John Mylopoulos, Joachim W. Schmidt.","Springer-Verlag,",c1984.
9952168834301401,.b1088080x,Le mal; roman.,Editions Bernard Grasset,[c1935]
9952170065801401,.b11264184,"Computer architecture : a quantitative approach / David A. Patterson, John L. Hennessy ; with a contribution by David Goldberg.","Morgan Kaufman Publishers,",c1990.
9952170509201401,.b11291692,The romantic exiles : a nineteenth century portrait gallery / by Edward Hallett Carr.,"Beacon Press,",1961.
9952170792001401,.b11338465,Algorithms / Robert Sedgewick.,"Addison-Wesley,","1989, c1988."
9952171194601401,.b11365341,Smalltalk-80 : the interactive programming environment / Adele Goldberg.,"Addison-Wesley,",c1984.
9952172100701401,.b11004915,"Statistics, a guide to the unknown / edited by Judith M. Tanur  ... [et al.] ; special editor, Erich L. Lehmann.","Wadsworth & Brooks/Cole, Advanced Books & Software,",c1985.
9952173024801401,.b11113121,Using computers : the human factors of information systems / Raymond S. Nickerson.,"MIT Press,",c1986.
9952173193401401,.b11136029,Exegetic homilies. Translated by Agnes Clare Way.,Catholic University of America Press,[1963]
9952173343201401,.b11146254,The Mayan factor : path beyond technology / Jose Arguelles.,"Bear,",c1987.
9952173364201401,.b11402726,"The Internet's coming of age / Committee on the Internet in the Evolving Information Infrastructure, Computer Science and Telecommunications Board, Commission on Physical Sciences, Mathematics, and Applications, National Research Council.","National Academy Press,",c2001.
9952173485901401,.b11416312,Computer algorithms : introduction to design and analysis / Sara Baase.,"Addison-Wesley Pub. Co.,",c1988.
9952173762701401,.b11475237,High performance computing and communications panel report : a  report / prepared by the President's Council of Advisors on Science and  Technology.,"The Council,",[1992]
9952174664601401,.b11579973,Phases in the religion of ancient Rome.,"University of California Press,",1932.
9952174788201401,.b1158323x,"Republican religion; the American Revolution and the cult of reason, by G. Adolf Koch.",H. Holt and Company,[c1933]
9952174795701401,.b11583502,The Puritan heritage.,"Macmillan,",1952.
9952174860701401,.b11595103,Applied chaos theory : a paradigm for complexity / A.B. Cambel.,"Academic Press,",c1993.
9952174963101401,.b11619880,"Meetinghouse Hill, 1630-1783.","Macmillan,",1952.
9952174964601401,.b11619715,Religion on the American frontier.,"Cooper Square Publishers,",1964.
9952175105101401,.b11613324,"Father Coughlin, his ""facts"" and arguments.",,1939]
9952175644601401,.b11642798,American freedom and Catholic power.,"Beacon Press,",1949.
9952175697501401,.b11645155,The New Church in the New World : a study of Swedenborgianism in America. / By Marguerite Beck Block.,"H. Holt & co.,",[c1932]
9952175698401401,.b11645076,"Heaven on earth; a planned Mormon society, by William J. McNiff.","The Mississippi valley press,",1940.
9952175700701401,.b11644849,"Sects and society; a sociological study of the Elim Tabernacle, Christian Science, and Christadelphians.","University of California Press,",1961.
9952175720801401,.b11628595,"Crises in the history of the papacy; a study of twenty famous popes whose careers and whose influence were important in the development of the church and in the history of the world, by Joseph McCabe.","G. P. Putnam's sons,",1916.
9952175745201401,.b1164266x,"The Latin church in the middle ages, by Andre Lagarde; translated by Archibald Alexander.","C. Scribner's Sons,",1915.
9952175748501401,.b11628182,"A history of the papacy from the great schism to the sack of Rome, by M. Creighton ...","Longmans, Green, and Co.,",1897.
9952175848301401,.b11661744,"Greek tragedy, a literary study.",Barnes & Noble,[1961]
9952175971801401,.b11698913,"Environmental quality in a growing economy; essays from the Sixth RFF Forum, by Kenneth E. Boulding [and others] Edited by Henry Jarrett.",Published for Resources for the Future by the Johns Hopkins Press,[1966]
9952175977301401,.b11698561,"Rich land, poor land; a study of waste in the natural resources of America, by Stuart Chase; maps, diagrams and end paper design by Henry Billings.","Whittlesey house, McGraw-Hill book co. inc.",[c1936]
9952175978901401,.b11694944,"Prelude to Populism: origins of the silver issue, 1867-1878.","Yale University Press,",1970.
9952175987801401,.b11693940,Studies in the classical theories of money / Karl H. Niebyl.,"Columbia University Press,",1946.
9952175990201401,.b11697088,"Security analysis; principles and technique [by] Benjamin Graham [and] David L. Dodd. With the collaboration of Charles Tatham, Jr.","McGraw-Hill,",1951
9952176004501401,.b1169306x,Money at interest; the farm mortgage on the middle border.,Cornell University Press,[1955]
9952176072701401,.b11694488,"Flation: not inflation of prices, not deflation of jobs; what you always wanted to know about inflation, depression, and the dollar [by] Abba P. Lerner.",Quadrangle books,[1972]
9952176074501401,.b11694294,Is there enough gold? By Charles O. Hardy.,"The Brookings Institution,",1936.
9952176075601401,.b1169418x,The wage-price problem.,"Committee for Economic Growth without Inflation, American Bankers Association",[1960]
9952176102701401,.b11699747,"The expropriation of foreign-owned property in Mexico, by Wendell C. Gordon. Introduction by Samuel Guy Inman.",American Council on Public Affairs,[1941]
9952176104401401,.b11699656,"Economic change in rural India; land tenure and reform in Uttar Pradesh, 1800-1955.","Yale University Press,",1962.
9952176112001401,.b11689900,So shall ye reap [by] Joan London and Henry Anderson.,Crowell,[1970]
9952176153401401,.b11722198,Indian economic policy and development.,Praeger,[1961]
9952176173201401,.b11728887,"The Bucareli agreements and international law, by Antonio Gomez Robledo. Translation by Salomon de la Selva.","National University of Mexico Press,",1940.
9952176190301401,.b11718122,The future of arid lands; papers and recommendations from the international arid lands meetings. Edited by Gilbert F. White.,,1956.
9952176200101401,.b11714128,The North American assault on the Canadian forest : a history of the lumber trade between Canada and the United States / by A. R. M. Lower ; with studies of the Forest industries of British Columbia by W. A. Carrothers ; and of the Forest industries in the maritime provinces by S. A. Saunders.,Ryerson Press ;,1938.
9952176222401401,.b11710342,"A graphic analysis of the census of manufactures of the United States, 1849 to 1919.",National Industrial Conference Board,[c1923]
9952176289601401,.b11728176,"Communist agriculture; crisis and change, by Richard Judy.",Foreign Policy Association],1963.
9952176334901401,.b11711127,"Industry in Latin America, by George Wythe.","Columbia University Press,",1945.
9952176340701401,.b11711668,Technology and economic interdependence / Harry G. Johnson.,"St. Martin's Press for the Trade Policy Research Centre, London,",1976 c1975.
9952176402801401,.b11726702,"Historical foundations of the common law, [by] S. F. C. Milsom.","Butterworths,",1969.
9952176403601401,.b11726593,"The story of our Inns of Court / as told by D. Plunket Barton, Charles Benham, Francis Watt.","G.T. Foulis,",[1924?]
9952176425201401,.b11738297,"The cult of information : a neo-Luddite treatise on high tech, artificial intelligence, and the true art of thinking / Theodore Roszak.","University of California Press,",c1994.
9952176451001401,.b11719102,America's oil famine : how it happened and when it will end / by Ruth Sheldon  Knowles.,"Coward, McCann & Geoghegan,",[1975]
9952176458001401,.b11718602,The great Siberian migration; government and peasant in resettlement from emancipation to the First World War.,"Princeton University Press,",1957.
9952176471401401,.b11727147,Law and the American future / [edited by Murray L. Schwartz].,"Prentice Hall,",c1976.
9952176473201401,.b1172691x,The American legal system: its dynamics and limits. [Compiled] by Stephen D. Ford.,"West Pub. Co.,",1974.
9952176480601401,.b11731886,"Trade unions and national economic policy [by] Jack Barbash, with the assistance of Kate Barbash.",Johns Hopkins Press,[1972]
9952176503901401,.b11732374,"The departments of the American federation of labor, by Albert Theodore Helbing ...","The Johns Hopkins Press,",1931.
9952176527901401,.b11733482,Final-offer arbitration : the effects on public safety employee bargaining / James L. Stern ... [et al.].,"Lexington Books,",[1975]
9952176531301401,.b11733251,"The growth of American trade unions, 1880-1923, by Leo Wolman ... with a foreword by Wesley C. Mitchell.","National bureau of economic research, inc.,",1924.
9952176651801401,.b11752579,"Bootstrapping : Douglas Engelbart, coevolution, and the origins of personal computing / Thierry Bardini.","Stanford University Press,",2000.
9952176674801401,.b11812710,Programming pearls / Jon Bentley.,"Addison-Wesley,",2000.
9952177285201401,.b11919814,PHP and MySQL for dynamic Web sites / Larry Ullman.,"Peachpit Press,",c2003.
9952177556901401,.b11979719,"Adventures in modeling : exploring complex, dynamic systems with StarLogo / Vanessa Stevens Colella, Eric Klopfer, Mitchel Resnick ; with illustrations by Michelle Hlubinka.","Teachers College Press,",c2001.
9952177933701401,.b11980588,"What to study : generating and developing research questions / by John P. Campbell, Richard L. Daft, and Charles L. Hulin.","Sage,",c1982.
9952179611701401,.b13909794,When gadgets betray us : the dark side of our infatuation with new technologies / Robert Vamosi.,"Basic Books,",c2011.
9952179850301401,.b13889187,"The literature review : six steps to success / Lawrence A. Machi, Brenda T. McEvoy.","Corwin Press,",c2009.
9952180326101401,.b1894162x,Kids on youtube : technical identities and digital literacies / Patricia G. Lange.,"Left Coast Press,",[2014]
9952180408001401,.b18897010,The best American infographics 2015 / introduction by Maria Popova.,Mariner Books :,2015.
9952180417601401,.b19003109,Introduction to programming with greenfoot object-oriented programming in java with games and simulations / Michael Kölling.,"Pearson,",[2016]
9952181383101401,.b17662497,Getting started with Raspberry Pi / Matt Richardson and Shawn Wallace.,"Maker Media Inc.,",[2013]
9952160780001401,.b10029163,The re-emergence of fascism.,A.S. Barnes,"[1968, c1967]"
9952160790301401,.b10001360,"Pollution, property & prices [by] J. H. Dales.","University of Toronto P.,",c1968.
9952160796801401,.b10022946,"Socialism looks forward, by John Strachey.",Philosophical Library,[1945]
9952160864201401,.b10019789,"Guild socialism; an historical and critical analysis, by Niles Carpenter ...","D. Appleton,",1922.
9952160896301401,.b10014536,The Structure and reform of direct taxation : report / of a committee chaired by professor J. E. Meade.,"Allen and Unwin,",1978.
9952160904301401,.b10000148,The fur trade of America / by Agnes C. Laut.,"Macmillan,",1921.
9952161365701401,.b10034006,"Agenda for progressive taxation, by William Vickrey ...",The Ronald Press Company,[1947]
9952161373501401,.b10031698,All things common; the Hutterian way of life.,University of Minnesota Press,[1965]
9952161408001401,.b10001232,"Competition in the American tobacco industry, 1911-1932; a study of the effects of the partition of the American Tobacco Company by the United States Supreme Court, by Reavis Cox.",Columbia university press;,1933.
9952161439501401,.b10022156,The challenge of socialism.,Black,[1954]
9952161462101401,.b10031303,The doctrine of anarchism of Michael A. Bakunin.,"Marquette University Press,",1955.
9952161470001401,.b10032708,Foreign tax policies and economic growth; a conference report of the National Bureau of Economic Research and the Brookings Institution.,"National Bureau of Economic Research; distributed by Columbia University Press,",1966.
9952161470701401,.b10032629,A handbook on State and local taxes.,,1954?]
9952161491501401,.b10032526,"Federal tax reform, the impossible dream? / George F. Break and Joseph A. Pechman.","Brookings Institution,",[1975]
9952161496301401,.b10034936,"Enabling instruments of members of the United Nations; a        compilation of the legislation, executive orders and other instruments which    determine the legal position of members of the United Nations and specialized   agencies with respect to that organization. Compiled by Walter H. Zeydel and Waldo Chamberlin.","Carnegie Endowment for International Peace,",1951-
9952161522201401,.b10024189,The ABC of communism: a popular explanation of the program of the Communist Party of Russia/ N. Bukhain and E. Preobrazhensky; new introd. by Sidney Heitan. [Translated from the Russian by Eden and Cedar Paul.,"University of Michigan Press,",[1966]
9952161522401401,.b10024165,"South Africa, foreign investment and apartheid / Lawrence Litvak, Robert DeGrasse & Kathleen McTigue.","Institute for Policy Studies,",[c1978]
9952161526701401,.b10002972,"The early New England cotton manufacture; a study in industrial beginnings, by Caroline F. Ware.","Houghton Mifflin company,",1931.
9952161553501401,.b10060790,"The responsible use of power; a critical analysis of the congressional budget process, by John S. Saloma.","American Enterprise Institute for Public Policy Research,",1964.
9952161555601401,.b10060522,Readings in state and local finance. Edited by William E. Mitchell and Ingo Walter.,Ronald Press Co.,[1970]
9952161586501401,.b10059805,"China and the helping hand, 1937-1945.","Harvard University Press,",1963.
9952161693201401,.b10063808,"Catholic revivalism : The American experience, 1830-1900 / Jay P. Dolan.","University of Notre Dame Press,",c1978.
9952162313301401,.b10132016,"A programmer's view of computer architecture : with examples from the MIPS RISC architecture / James Goodman, Karen Miller.","Saunders College Pub.,",c1993.
9952162582501401,.b1018000x,"Concurrency in programming and database systems / Arthur J. Bernstein, Philip M. Lewis.","Jones and Bartlett,",c1993.
9952162584301401,.b10179744,Parallel processing : principles and practice / E.V. Krishnamurthy.,"Addison-Wesley,",c1989.
9952162784701401,.b10207156,"Engineering intelligent systems : concepts, theory, and applications / Robert M. Glorioso, Fernando C. Colon Osorio.","Digital Press,",c1980.
9952163375901401,.b10264693,"Plants, food, and people / Maarten J. Chrispeels, David Sadava.","W. H. Freeman,",c1977.
9952164131101401,.b10339218,Public interest lobbies : decision-making on energy / Andrew S. McFarland.,"American Enterprise Institute for Public Policy Research,",c1976.
9952164177401401,.b10371059,The classick pages : classical reading of eighteenth-century Americans / edited and with an introd. and notes by Meyer Reinhold.,"Pennsylvania State University,",1975.
9952164359401401,.b10383438,Clarification of the monetary standard ; the concept and its relation to monetary policies and objectives.,"Pennsylvania State University Press,",1963.
9952164479101401,.b1040076x,"Cybernetics and biology, by F. H. George.",W. H. Freeman,[1965]
9952165670201401,.b10531609,The destruction of California / Raymond F. Dasmann.,"Collier,",1966.
9952165779201401,.b10545049,"Elizabethan Puritanism, edited by Leonard J. Trinterud.","Oxford University Press,",1971.
9952166813401401,.b10665560,"Still living? : Yeti, Sasquatch and the Neanderthal enigma / Myra Shackley.","Thames and Hudson,",c1983.
9952166975901401,.b10704516,Cognitive aspects of computer supported tasks / Yvonne Waern.,"Wiley,",c1989.
9952167009401401,.b10698000,Computers in society / Donald H. Sanders.,"McGraw-Hill,",c1981.
9952167138701401,.b10687622,"The Burned-over District; the social and intellectual history of enthusiastic religion in western New York, 1800-1850.","Cornell University Press,",1950.
9952167310201401,.b10720960,Network concepts and architectures / Bill Hancock.,"QED Information Sciences,",c1989.
9952167804201401,.b10774488,Twentieth century interpretations of Coriolanus; a collection of critical essays. Edited by James E. Phillips.,Prentice-Hall,[1970]
9952169205201401,.b1094199x,"An etymological vocabulary to the Libro de buen amor of Juan Ruiz,  arcipreste de Hita, by Henry B. Richardson.",Yale university press;,1930.
9952169236601401,.b10909412,"Patrie! An historical drama in five acts (eight scenes) tr. from the French by Barrett H. Clark, with an introduction by the translator.","Doubleday, Page,",1915.
9952170291001401,.b11278481,Managing the software process / Watts S. Humphrey.,"Addison-Wesley,","1990, c1989."
9952170444701401,.b11278055,Developing international user information / Scott Jones ... [et al.].,"Digital Press,",c1992.
9952170623501401,.b11300619,Chaos : making a new science / James Gleick.,"Viking,",1987.
9952170634501401,.b1130182x,Religious observances in Tibet : patterns and function / Robert B. Ekvall.,"University of Chicago Press,",1964.
9952170796601401,.b11337618,"Programming as if people mattered : friendly programs, software engineering, and other noble delusions / Nathaniel S. Borenstein.","Princeton University Press,",1991.
9952171895301401,.b10992868,Humanities and the computer : new directions / edited by David S. Miall.,Clarendon Press ;,1990.
9952172816301401,.b11095325,Computer languages : a guide for the perplexed / Naomi S. Baron.,"Anchor Press/Doubleday,",1986.
9952174323301401,.b1151551x,"LISP, objects, and symbolic programming / Robert R. Kessler with the assistance of Amy R. Petajan.","Scott, Foresman/Little, Brown College Division,",1988.
9952174575901401,.b1157138x,"UNIX power tools / Jerry Peek, Tim O'Reilly, Mike Loukides ; and other authors of the Nutshell handbooks, including Linda Mui [et al.].",O'Reilly & Associates ;,1993.
9952174787401401,.b11583320,"History of bigotry in the United States, by Gustavus Myers.",Random House,[1943]
9952174795401401,.b11583538,The American churches; an interpretation.,"Abingdon-Cokesbury,",1948.
9952174963701401,.b1161982x,The Sabbath in Puritan New England.,"Singing Tree Press,",1968.
9952174982001401,.b11620183,"St. Paul & Protestantism, with an essay on Puritanism & the Church of England, and Last essays on church & religion; by Matthew Arnold.","Macmillan and co.,",1883.
9952175191501401,.b11622246,The road to Mecca.,"Simon and Schuster,",1954.
9952175621901401,.b11643511,A century of Protestant Christianity in Japan.,C. E. Tuttle Co.,[1959]
9952175723901401,.b11628480,The book of the popes (Liber pontificalis) I-,"Columbia University Press,",1916-
9952175793001401,.b1166793x,"California, a landmark history; story of the preservation and marking of early day shrines ... by Joseph R. Knowland.","Tribune Press,",c1941]
9952175967601401,.b11696552,"Fiat money inflation in France; how it came, what it brought, and how it ended, by Andrew Dickson White ...","D. Appleton-Century Company, incorporated,",1933.
9952175978101401,.b11698111,The silent partners; institutional investors and corporate control [by] Daniel Jay Baum and Ned B. Stiles.,Syracuse University Press,[1965]
9952175980101401,.b11698032,Government securities market.,McGraw-Hill,[1965]
9952175985601401,.b11694580,"Defense without inflation, by Albert G. Hart; with recommendations of the Committee on Economic Stabilization.","Twentieth Century Fund,",1951.
9952175998901401,.b11693502,"The supply and control of money in the United States, by Lauchlin Currie ...","Harvard University Press,",1934.
9952176074801401,.b11694269,"The gold standard and its future, by T.E. Gregory ...","E.P. Dutton & Co., inc.",[c1932]
9952176094701401,.b1169564x,"Exchange, prices, and production in hyper-inflation: Germany, 1920-1923, by Frank D. Graham ... Published for the International Finance Section of the Department of Economics and Social Institutions in Princeton University, Walker Foundation.","Princeton University Press,",1930.
9952176095901401,.b11695584,A program for monetary stability.,"Fordham University Press,",1959.
9952176100601401,.b11699863,"Chile: land and society, by George McCutchen McBride ... with a foreword by Don Carlos Davila ...","American geographical society,",1936.
9952176124301401,.b11691475,The bankers / by Martin Mayer.,"Weybright and Talley,",[1974]
9952176127801401,.b11690616,"The money side of ""The Street.""","Federal Reserve Bank of New York,",1959.
9952176133801401,.b11691943,"History of the Bank of England, by A. Andreades, tr. by Christabel Meredith, with a preface by H. S. Foxwell.","P.S. King & son,",1909.
9952176191101401,.b11718043,Housing and the money market / Roger Starr.,"Basic Books,",[1975]
9952176196101401,.b11733846,"American pipe lines, their industrial structure, economic status, and legal implications.",University of Oklahoma Press,[1952]
9952176201101401,.b11714001,"Food, famine and relief, 1940-1946.","League of nations,",1946.
9952176214201401,.b11715406,"Agriculture in an unstable economy, by Theodore W. Schultz.","McGraw-Hill Book Co.,",1945.
9952176219501401,.b11710548,"Latin America and the industrial age, by J. Fred Rippy ...",G. P. Putnam's Sons,[1944]
